"accuracy","capturedAt","convergenceStatus","latitude","longitude","planterCheckInId","treeUuid"
"3.216","1602111259530","null","47.06799897","-122.93834931","1","null"
"3.216","1602111260561","null","47.06799841","-122.93835047","1","null"
"3.216","1602111261535","null","47.0680041","-122.93835335","1","null"
"3.216","1602111262559","NOT_CONVERGED","47.06801334","-122.93835319","1","f27c43da-1220-4e33-9167-8fbc27735c29"
"3.216","1602111263550","NOT_CONVERGED","47.06802287","-122.93835228","1","f27c43da-1220-4e33-9167-8fbc27735c29"
"3.216","1602111264548","NOT_CONVERGED","47.06803208","-122.93835135","1","f27c43da-1220-4e33-9167-8fbc27735c29"
"3.216","1602111265554","NOT_CONVERGED","47.06804071","-122.93835006","1","f27c43da-1220-4e33-9167-8fbc27735c29"
"3.216","1602111266549","NOT_CONVERGED","47.06804","-122.93834863","1","f27c43da-1220-4e33-9167-8fbc27735c29"
"3.216","1602111267561","CONVERGED","47.06803908","-122.93834783","1","f27c43da-1220-4e33-9167-8fbc27735c29"
"3.216","1602111268528","CONVERGED","47.06803867","-122.93834742","1","f27c43da-1220-4e33-9167-8fbc27735c29"
"3.216","1602111269542","CONVERGED","47.0680385","-122.93834722","1","f27c43da-1220-4e33-9167-8fbc27735c29"
"3.216","1602111270532","null","47.06803847","-122.93834713","1","null"
"3.216","1602111271772","null","47.06803848","-122.93834707","1","null"
"3.216","1602111272528","null","47.06804008","-122.93834227","1","null"
"3.216","1602111273538","null","47.06804304","-122.93833305","1","null"
"3.216","1602111274556","null","47.06804427","-122.93832076","1","null"
"3.216","1602111275565","null","47.0680457","-122.93831044","1","null"
"3.216","1602111276559","NOT_CONVERGED","47.06804767","-122.93831362","1","241a3806-a39f-492e-8d21-bfe525f41ef1"
"3.216","1602111277544","NOT_CONVERGED","47.06805069","-122.9383197","1","241a3806-a39f-492e-8d21-bfe525f41ef1"
"3.216","1602111278552","NOT_CONVERGED","47.0680509","-122.93832231","1","241a3806-a39f-492e-8d21-bfe525f41ef1"
"3.216","1602111279548","NOT_CONVERGED","47.06805101","-122.93832359","1","241a3806-a39f-492e-8d21-bfe525f41ef1"
"3.216","1602111280554","CONVERGED","47.06805027","-122.9383229","1","241a3806-a39f-492e-8d21-bfe525f41ef1"
"3.216","1602111281531","CONVERGED","47.06805","-122.9383241","1","241a3806-a39f-492e-8d21-bfe525f41ef1"
"3.216","1602111282544","CONVERGED","47.06804785","-122.93832766","1","241a3806-a39f-492e-8d21-bfe525f41ef1"
"3.216","1602111283547","null","47.06804667","-122.93832947","1","null"
"3.216","1602111285122","null","47.06804608","-122.93833037","1","null"
"3.216","1602111285551","null","47.06804578","-122.93833079","1","null"
"3.216","1602111286552","null","47.06803985","-122.93833353","1","null"
"3.216","1602111287550","null","47.06802932","-122.93833416","1","null"
"3.216","1602111288563","null","47.06801985","-122.93833096","1","null"
"3.216","1602111289543","NOT_CONVERGED","47.06801255","-122.93832903","1","cd7128f9-7cec-41c3-ace1-a58fa81d00af"
"3.216","1602111290543","NOT_CONVERGED","47.06801012","-122.93832936","1","cd7128f9-7cec-41c3-ace1-a58fa81d00af"
"3.216","1602111291543","NOT_CONVERGED","47.06801015","-122.93833232","1","cd7128f9-7cec-41c3-ace1-a58fa81d00af"
"3.216","1602111292546","NOT_CONVERGED","47.06800891","-122.93833724","1","cd7128f9-7cec-41c3-ace1-a58fa81d00af"
"3.216","1602111293545","CONVERGED","47.06800719","-122.93833594","1","cd7128f9-7cec-41c3-ace1-a58fa81d00af"
"3.216","1602111294524","CONVERGED","47.06800876","-122.93833333","1","cd7128f9-7cec-41c3-ace1-a58fa81d00af"
"3.216","1602111295533","CONVERGED","47.06800839","-122.93833439","1","cd7128f9-7cec-41c3-ace1-a58fa81d00af"
"3.216","1602111296652","CONVERGED","47.06800889","-122.93833423","1","cd7128f9-7cec-41c3-ace1-a58fa81d00af"
"3.216","1602111297528","null","47.06800913","-122.9383341","1","null"
"3.216","1602111298891","null","47.06801007","-122.93833071","1","null"
"3.216","1602111299553","null","47.06800797","-122.93833151","1","null"
"3.216","1602111300545","null","47.0679997","-122.93833","1","null"
"3.216","1602111301555","null","47.06799056","-122.93832354","1","null"
"3.216","1602111302543","NOT_CONVERGED","47.06798449","-122.9383165","1","21329149-5361-440a-858a-c3e97e8afe78"
"3.216","1602111303547","NOT_CONVERGED","47.06797831","-122.9383108","1","21329149-5361-440a-858a-c3e97e8afe78"
"3.216","1602111304551","NOT_CONVERGED","47.06797795","-122.93830418","1","21329149-5361-440a-858a-c3e97e8afe78"
"3.216","1602111305544","NOT_CONVERGED","47.06798042","-122.93830276","1","21329149-5361-440a-858a-c3e97e8afe78"
"3.216","1602111306552","CONVERGED","47.06798169","-122.93830204","1","21329149-5361-440a-858a-c3e97e8afe78"
"3.216","1602111307544","CONVERGED","47.06798238","-122.93830167","1","21329149-5361-440a-858a-c3e97e8afe78"
"3.216","1602111308723","null","47.06798275","-122.93830146","1","null"
"3.216","1602111309525","null","47.06798293","-122.93830131","1","null"
"3.216","1602111311053","null","47.06798301","-122.9383012","1","null"
"3.216","1602111311556","null","47.06798305","-122.93830111","1","null"
"3.216","1602111312562","null","47.06798026","-122.93830401","1","null"
"3.216","1602111313567","null","47.06797154","-122.93830677","1","null"
"3.216","1602111314575","null","47.067963","-122.93830931","1","null"
"3.216","1602111315555","NOT_CONVERGED","47.06795705","-122.93830652","1","50ec0a6e-56c3-4bf8-9cbc-d3941783dc86"
"3.216","1602111316560","NOT_CONVERGED","47.06795188","-122.93830228","1","50ec0a6e-56c3-4bf8-9cbc-d3941783dc86"
"3.216","1602111317552","NOT_CONVERGED","47.06794763","-122.93830145","1","50ec0a6e-56c3-4bf8-9cbc-d3941783dc86"
"3.216","1602111318547","NOT_CONVERGED","47.06794513","-122.93830216","1","50ec0a6e-56c3-4bf8-9cbc-d3941783dc86"
"3.216","1602111319560","CONVERGED","47.06794814","-122.93830545","1","50ec0a6e-56c3-4bf8-9cbc-d3941783dc86"
"3.216","1602111320529","CONVERGED","47.06795551","-122.93830405","1","50ec0a6e-56c3-4bf8-9cbc-d3941783dc86"
"3.216","1602111321538","CONVERGED","47.06795722","-122.93830328","1","50ec0a6e-56c3-4bf8-9cbc-d3941783dc86"
"3.216","1602111322536","null","47.06795716","-122.93829973","1","null"
"3.216","1602111323564","null","47.06795756","-122.93829961","1","null"
"3.216","1602111324897","null","47.06795573","-122.93829856","1","null"
"3.216","1602111325552","null","47.06795389","-122.9382975","1","null"
"3.216","1602111326537","null","47.06795047","-122.93830174","1","null"
"3.216","1602111327557","null","47.06794446","-122.93830375","1","null"
"3.216","1602111328557","NOT_CONVERGED","47.06793638","-122.93830111","1","d3b64204-3bdd-4ccf-8bc1-3b333d170242"
"3.216","1602111329542","NOT_CONVERGED","47.06792931","-122.93829855","1","d3b64204-3bdd-4ccf-8bc1-3b333d170242"
